dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,recall,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
tiny,homo,HSDS_MCMC(iter_sampling=2000),max,2,16,3,0,0.8,0.0,4,244,293,80,331,50,80,80,32,32,80
tiny,homo,HSDS_MCMC(iter_sampling=3000),max,2,16,3,0,0.8,1.0,3,274,315,158,168,0,32,80,32,80,0
tiny,homo,EMDS,max,2,16,4,-1,0.8044,0.022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,GLAD,max,2,16,4,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,OneCoinDS,max,2,16,4,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,HSDS_EM,max,2,16,4,-1,0.9856,0.93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,BDS(iter_sampling=1000),max,2,16,4,0,0.6,0.0,5,461,495,369,518,592,80,80,80,80,48
tiny,homo,BDS(iter_sampling=2000),max,2,16,4,0,0.4,0.0,4,389,358,460,251,477,80,32,32,80,32
tiny,homo,BDS(iter_sampling=3000),max,2,16,4,0,0.4,0.0,5,563,516,531,156,423,80,80,48,80,32
tiny,homo,HSDS_MCMC(iter_sampling=1000),max,2,16,4,0,0.4008,1.0,3,474,259,153,275,0,48,80,32,80,0
tiny,homo,HSDS_MCMC(iter_sampling=2000),max,2,16,4,0,0.8,0.0,3,477,299,155,271,0,80,80,32,80,0
tiny,homo,HSDS_MCMC(iter_sampling=3000),max,2,16,4,0,0.8,1.0,2,226,227,0,0,0,80,80,0,0,0
tiny,homo,EMDS,max,2,20,0,-1,0.8008,0.004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,GLAD,max,2,20,0,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
